City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,z_score
West Allis,58.0,Victoria Wilson,Home Office,0.01,1,2014-11-10,37223,Low,38,0.84,Office Supplies,Large Box,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Storage & Organization,-743.45,Central,5230,5176.27,2014-11-15,Regular Air,35.0,Wisconsin,135.31,53214,0.9485484915762334
West Allis,58.0,Victoria Wilson,Home Office,0.09,1,2014-11-10,37223,Low,40,0.59,Office Supplies,Small Box,Portfile® Personal File Boxes,Storage & Organization,-152.4,Central,5229,679.52,2014-11-17,Regular Air,9.47,Wisconsin,17.7,53214,-0.3058320780220144
Gorham,58.0,Brian Stugart,Consumer,0.01,1,2014-11-11,51783,Medium,10,0.74,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,-433.290143,East,7260,1875.18,2014-11-13,Delivery Truck,29.21,Maine,179.29,4038,0.027700511480591043
Toms River,58.0,Brian Stugart,Consumer,0.0,1,2014-11-11,51783,Medium,47,0.69,Furniture,Jumbo Box,KI Conference Tables,Tables,54.23085,East,7261,3587.72,2014-11-13,Delivery Truck,89.3,New Jersey,70.89,8753,0.5054181743837506
Colchester,58.0,Brian Stugart,Consumer,0.05,1,2014-11-11,51783,Medium,13,0.37,Office Supplies,Small Box,Xerox 1937,Paper,244.13,East,7259,646.55,2014-11-13,Regular Air,5.79,Vermont,48.04,5439,-0.31502914865739645
Portage,58.0,Paul MacIntyre,Corporate,0.04,1,2014-11-12,57700,Medium,38,0.71,Technology,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,134.85,Central,8092,1806.43,2014-11-12,Regular Air,3.61,Michigan,47.98,49002,0.008522513112907821
Ontario,58.0,Deborah Brumfield,Small Business,0.01,1,2014-11-12,33126,Critical,46,,Furniture,Medium Box,SAFCO Folding Chair Trolley,Chairs & Chairmats,1779.01,West,4652,5979.84,2014-11-13,Express Air,12.65,California,128.24,91761,1.1727065155517855
Northglenn,58.0,Barry Blumstein,Small Business,0.08,1,2014-11-12,35239,Critical,21,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-77.08,West,4952,109.29,2014-11-13,Regular Air,6.26,Colorado,5.28,80233,-0.4648992781558908
Ontario,58.0,Deborah Brumfield,Small Business,0.06,1,2014-11-12,33126,Critical,28,0.39,Office Supplies,Small Box,Avery 51,Labels,80.36,West,4653,175.76,2014-11-14,Regular Air,0.5,California,6.3,91761,-0.4463572919522559
Northglenn,58.0,Barry Blumstein,Small Business,0.01,1,2014-11-12,35239,Critical,38,0.57,Office Supplies,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage & Organization,474.98,West,4953,2257.88,2014-11-14,Regular Air,9.71,Colorado,59.76,80233,0.13445571112149826
Grand Rapids,58.0,Mike Vittorini,Small Business,0.0,1,2014-11-12,10944,High,9,0.4,Technology,Medium Box,Canon P1-DHIII Palm Printing Calculator,Office Machines,-27.4746,Central,1512,181.66,2014-11-14,Regular Air,8.51,Michigan,17.98,49505,-0.4447114710014292
Elmhurst,58.0,Joy Bell,Home Office,0.08,1,2014-11-12,5925,Low,44,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-354.9,Central,821,3922.42,2014-11-19,Regular Air,39.61,Illinois,92.23,60126,0.5987836442552209
Elmhurst,58.0,Joy Bell,Home Office,0.07,1,2014-11-12,5925,Low,25,0.85,Technology,Wrap Bag,Accessory4,Telephones and Communication,-267.014,Central,822,1733.3625,2014-11-19,Regular Air,0.99,Illinois,85.99,60126,-0.011859863552265938
West Seneca,58.0,Carol Triggs,Home Office,0.01,1,2014-11-13,40934,Not Specified,28,0.56,Office Supplies,Wrap Bag,Newell 326,Pens & Art Supplies,-1.23,East,5767,49.49,2014-11-14,Regular Air,0.7,New York,1.76,14224,-0.48158064982698107
West Seneca,58.0,Carol Triggs,Home Office,0.07,1,2014-11-13,40934,Not Specified,11,0.57,Technology,Small Box,600 Series Non-Flip,Telephones and Communication,-107.503,East,5768,404.1495,2014-11-15,Regular Air,4.99,New York,45.99,14224,-0.3826474234694051
Saratoga,58.0,David Kendrick,Home Office,0.06,1,2014-11-14,871,Low,17,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-34.97,West,137,104.94,2014-11-14,Regular Air,5.22,California,6.24,95070,-0.466112722416246
Mansfield,58.0,James Lanier,Corporate,0.1,1,2014-11-14,3235,Low,31,0.85,Office Supplies,Wrap Bag,Sterling Rubber Bands by Alliance,Rubber Bands,-12.26,Central,472,142.97,2014-11-16,Express Air,0.7,Texas,4.71,76063,-0.4555041511010025
Slidell,58.0,Suzanne McNair,Small Business,0.06,1,2014-11-15,59973,Low,29,0.59,Technology,Jumbo Drum,Epson FX-980 Dot Matrix Printer,Office Machines,2148.97,South,8398,11039.75,2014-11-15,Delivery Truck,14.7,Louisiana,400.97,70458,2.584182089669953
Gahanna,58.0,Karen Daniels,Consumer,0.08,1,2014-11-15,59554,Critical,40,0.79,Technology,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Computer Peripherals,-81.49,East,8330,718.6,2014-11-16,Regular Air,4.0,Ohio,17.98,43230,-0.29493060636806445
Hays,58.0,Sarah Foster,Corporate,0.07,1,2014-11-15,38272,Critical,39,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-20.654,Central,5380,71.04,2014-11-17,Regular Air,1.49,Kansas,1.88,67601,-0.47556921906591093
Slidell,58.0,Suzanne McNair,Small Business,0.07,1,2014-11-15,59973,Low,30,0.68,Furniture,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,693.69,South,8399,4982.944,2014-11-19,Delivery Truck,29.1,Louisiana,217.85,70458,0.8946196812136047
Auburn,59.0,Erin Mull,Small Business,0.05,1,2014-11-16,16993,Medium,8,0.59,Technology,Small Box,V70,Telephones and Communication,-433.488,South,2355,1383.919,2014-11-16,Regular Air,2.5,Alabama,205.99,36830,-0.10933807260822971
Foxborough,59.0,Karl Brown,Corporate,0.02,1,2014-11-16,14662,High,48,0.36,Office Supplies,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,-66.26,East,2052,257.75,2014-11-17,Regular Air,4.75,MA,4.98,2035,-0.4234859597898363
Seymour,59.0,Karl Brown,Corporate,0.05,1,2014-11-16,14662,High,24,0.35,Office Supplies,Wrap Bag,Prang Dustless Chalk Sticks,Pens & Art Supplies,-1.78,East,2053,39.69,2014-11-17,Regular Air,1.0,Connecticut,1.68,6478,-0.4843143863215745
Southbridge,59.0,Karl Brown,Corporate,0.01,1,2014-11-16,14662,High,48,0.59,Technology,Small Box,M70,Telephones and Communication,1275.669,East,2054,5139.882,2014-11-17,Regular Air,8.99,MA,125.99,1550,0.9383979606001859
Saint Charles,59.0,Dorothy Wardle,Corporate,0.09,1,2014-11-16,6982,Not Specified,5,0.78,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,-338.27,Central,965,544.41,2014-11-18,Delivery Truck,57.38,Illinois,100.98,60174,-0.3435213777959443
Saint Charles,59.0,Dorothy Wardle,Corporate,0.04,1,2014-11-16,6982,Not Specified,41,0.49,Furniture,Small Box,12-1/2 Diameter Round Wall Clock,Office Furnishings,52.56,Central,966,844.09,2014-11-18,Regular Air,10.49,Illinois,19.98,60174,-0.2599248316020925
Longmont,59.0,Art Miller,Corporate,0.08,1,2014-11-16,41413,Low,46,0.57,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,108.65,West,5838,1765.64,2014-11-18,Regular Air,14.45,Colorado,40.97,80501,-0.002855967664078331
American Fork,59.0,Grace Kelly,Consumer,0.07,1,2014-11-16,57121,Not Specified,42,0.36,Office Supplies,Small Box,Xerox 1949,Paper,-84.26,West,7989,199.24,2014-11-18,Regular Air,4.72,Utah,4.98,84003,-0.4398074824733729
Romeoville,59.0,Dorothy Wardle,Corporate,0.0,1,2014-11-16,6982,Not Specified,32,0.54,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,407.44,Central,964,1311.25,2014-11-18,Express Air,1.99,Illinois,39.48,60441,-0.1296092866210468
American Fork,59.0,Grace Kelly,Consumer,0.01,1,2014-11-16,57121,Not Specified,3,0.56,Technology,Small Box,T65,Telephones and Communication,-800.888,West,7990,504.6705,2014-11-18,Regular Air,4.2,Utah,195.99,84003,-0.35460681875787226
Longmont,59.0,Art Miller,Corporate,0.01,1,2014-11-16,41413,Low,23,0.37,Office Supplies,Small Box,Xerox 2,Paper,-49.6,West,5839,156.5,2014-11-20,Regular Air,6.0,Colorado,6.48,80501,-0.45172992102224246
Longmont,59.0,Art Miller,Corporate,0.08,1,2014-11-16,41413,Low,17,0.37,Technology,Large Box,Hewlett Packard LaserJet 3310 Copier,Copiers and Fax,-597.21,West,5837,10134.55,2014-11-23,Regular Air,24.49,Colorado,599.99,80501,2.3316741024346532
Watertown,59.0,Ben Wallace,Home Office,0.07,1,2014-11-17,15264,Medium,13,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,33.05,East,2137,90.15,2014-11-17,Regular Air,0.49,New York,7.31,13601,-0.4702384329014538
Palm Beach Gardens,59.0,Katherine Ducich,Corporate,0.09,1,2014-11-17,46951,Critical,26,0.58,Technology,Small Box,8890,Telephones and Communication,284.589,South,6598,2379.3285,2014-11-18,Regular Air,5.92,Florida,115.99,33403,0.1683340985361539
Watertown,59.0,Ben Wallace,Home Office,0.07,1,2014-11-17,15264,Medium,3,0.35,Office Supplies,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,-408.2155,East,2136,3581.52,2014-11-19,Regular Air,19.99,New York,1270.99,13601,0.503688667621865
Pasadena,59.0,Maris LaWare,Home Office,0.09,1,2014-11-17,44003,Low,38,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,0.8585,West,6214,202.42,2014-11-21,Regular Air,2.99,California,5.34,91104,-0.4389204128761477
Coconut Creek,59.0,Gary Hwang,Home Office,0.06,1,2014-11-18,35687,Not Specified,48,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,115.24,South,5006,620.23,2014-11-19,Express Air,4.98,Florida,12.64,33063,-0.3223711838143044
Monroeville,59.0,Kalyca Meade,Corporate,0.07,1,2014-11-18,21859,High,42,0.41,Furniture,Small Box,"Staples 10"" Round Wall Clock",Office Furnishings,13.31,East,3044,401.37,2014-11-19,Regular Air,5.71,Pennsylvania,9.74,15146,-0.38342277250886664
Youngstown,59.0,Jas O'Carroll,Corporate,0.09,1,2014-11-18,29383,Medium,30,0.42,Furniture,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",Office Furnishings,16.97,East,4142,217.42,2014-11-19,Regular Air,4.0,Ohio,7.59,44511,-0.43473612232319864
Willoughby,59.0,Jas O'Carroll,Corporate,0.04,1,2014-11-18,29383,Medium,28,0.37,Office Supplies,Small Box,Xerox 227,Paper,-129.42,East,4140,195.11,2014-11-19,Regular Air,8.73,Ohio,6.48,44094,-0.4409595571389515
Plant City,59.0,Rick Bensley,Consumer,0.06,1,2014-11-18,32647,High,27,0.66,Furniture,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,Tables,348.84,South,4592,9541.04,2014-11-20,Delivery Truck,84.84,Florida,348.21,33566,2.1661128833626
Reynoldsburg,59.0,Sally Hughsby,Consumer,0.02,1,2014-11-18,59009,Critical,19,0.4,Office Supplies,Small Box,Xerox 197,Paper,-7.02,East,8251,614.91,2014-11-20,Express Air,17.08,Ohio,30.98,43068,-0.3238552121970837
Kingman,59.0,Benjamin Patterson,Corporate,0.06,1,2014-11-18,36640,Not Specified,18,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,119.47,West,5135,416.39,2014-11-20,Express Air,1.99,Arizona,22.24,86401,-0.37923290290184697
Plant City,59.0,Rick Bensley,Consumer,0.07,1,2014-11-18,32647,High,32,0.77,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,-56.83,South,4591,671.75,2014-11-20,Regular Air,4.0,Florida,20.97,33566,-0.30799954052844203
Willoughby,59.0,Jas O'Carroll,Corporate,0.07,1,2014-11-18,29383,Medium,29,0.58,Technology,Small Box,DPC 650 Piper,Telephones and Communication,556.83,East,4141,2738.785,2014-11-20,Regular Air,2.5,Ohio,115.99,44094,0.2686054610125629
Willoughby,59.0,Jas O'Carroll,Corporate,0.07,1,2014-11-18,29383,Medium,20,0.74,Technology,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-46.89,East,4139,157.13,2014-11-20,Regular Air,2.38,Ohio,8.32,44094,-0.45155418081901855
Eagle,59.0,Tom Prescott,Small Business,0.0,1,2014-11-18,51200,Medium,29,0.62,Technology,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Computer Peripherals,271.9,West,7172,1617.88,2014-11-21,Regular Air,5.5,Idaho,53.98,83616,-0.044074019137661936
Ann Arbor,59.0,Giulietta Weimer,Corporate,0.1,1,2014-11-18,20960,Low,19,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-104.82,Central,2901,195.96,2014-11-23,Regular Air,6.5,Michigan,10.97,48104,-0.4407224473409511
Camp Springs,59.0,Gene McClure,Consumer,0.07,1,2014-11-19,32069,Not Specified,8,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,-240.3114,East,4506,1100.0,2014-11-19,Delivery Truck,17.85,Maryland,145.45,20746,-0.18853804524174614
Bloomington,59.0,Beth Thompson,Corporate,0.04,1,2014-11-19,49952,High,12,0.65,Furniture,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Office Furnishings,630.28,Central,6991,1323.67,2014-11-20,Express Air,5.81,Illinois,107.53,61701,-0.12614469404320494
Carol City,59.0,Gary McGarr,Home Office,0.03,1,2014-11-19,26176,High,30,0.58,Technology,Medium Box,1726 Digital Answering Machine,Telephones and Communication,34.011,South,3657,554.4295,2014-11-20,Regular Air,4.81,Florida,20.99,33055,-0.34072641118292607
Galesburg,59.0,Julia West,Small Business,0.05,1,2014-11-19,25318,Critical,22,0.49,Furniture,Small Box,12-1/2 Diameter Round Wall Clock,Office Furnishings,-65.18,Central,3552,440.92,2014-11-21,Express Air,10.49,Illinois,19.98,61401,-0.3723901930842575
Casselberry,59.0,Gene McClure,Consumer,0.09,1,2014-11-19,32069,Not Specified,17,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-102.24,South,4507,114.94,2014-11-21,Regular Air,9.68,Florida,6.48,32707,-0.46332319538094663
Conway,59.0,Steve Chapman,Corporate,0.03,1,2014-11-19,37252,Low,21,0.59,Office Supplies,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Appliances,408.73,South,5232,1503.49,2014-11-21,Regular Air,3.5,Arkansas,70.97,72032,-0.07598341889445155
Carol City,59.0,Gary McGarr,Home Office,0.06,1,2014-11-19,26176,High,14,0.37,Office Supplies,Small Box,Xerox 217,Paper,-66.87,South,3656,94.32,2014-11-21,Regular Air,8.19,Florida,6.48,33055,-0.469075200127734
Bozeman,59.0,Ken Dana,Small Business,0.09,1,2014-11-19,25318,Critical,1,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-3.1625,West,3553,3.2,2014-11-21,Regular Air,1.49,Montana,1.88,59715,-0.4944933704733819
Conway,59.0,Steve Chapman,Corporate,0.1,1,2014-11-19,37252,Low,50,0.45,Technology,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,Computer Peripherals,-37.19,South,5234,2337.03,2014-11-21,Regular Air,19.99,Arkansas,49.99,72032,0.15653481760589286
Conway,59.0,Steve Chapman,Corporate,0.02,1,2014-11-19,37252,Low,1,0.74,Technology,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-31.2,South,5233,10.62,2014-11-23,Regular Air,2.38,Arkansas,8.32,72032,-0.4924235414131898
Jackson,59.0,Philisse Overcash,Small Business,0.09,1,2014-11-19,27298,Low,40,0.46,Technology,Large Box,Canon PC-428 Personal Copier,Copiers and Fax,2154.33,Central,3827,7813.7,2014-11-23,Regular Air,24.49,Michigan,199.99,49201,1.684266720447197
Mason City,59.0,Sally Knutson,Corporate,0.08,1,2014-11-19,44256,Low,17,0.37,Office Supplies,Small Box,Xerox 226,Paper,-38.72,Central,6247,114.28,2014-11-24,Regular Air,5.84,Iowa,6.48,50401,-0.4635073041652764
Jackson,59.0,Philisse Overcash,Small Business,0.04,1,2014-11-19,27298,Low,31,0.38,Office Supplies,Small Box,Xerox 190,Paper,-54.36,Central,3828,164.92,2014-11-24,Regular Air,4.86,Michigan,4.98,49201,-0.44938113925852036
Mason City,59.0,Sally Knutson,Corporate,0.1,1,2014-11-19,44256,Low,49,0.59,Office Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,182.15,Central,6248,1889.04,2014-11-26,Express Air,8.99,Iowa,40.97,50401,0.03156679595151595
Marshalltown,59.0,Sally Knutson,Corporate,0.09,1,2014-11-19,44256,Low,39,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,48.45,Central,6246,301.36,2014-11-28,Regular Air,2.87,Iowa,8.01,50158,-0.4113208323888956
Morristown,59.0,Beth Fritzler,Small Business,0.08,1,2014-11-20,26214,Medium,41,0.44,Furniture,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Office Furnishings,870.8,South,3661,1901.29,2014-11-21,Regular Air,6.77,Tennessee,46.94,37814,0.03498396656975769
Morristown,59.0,Beth Fritzler,Small Business,0.1,1,2014-11-20,26214,Medium,19,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,128.17,South,3660,305.68,2014-11-21,Express Air,1.39,Tennessee,15.74,37814,-0.41011575670964634
Santa Ana,59.0,Bobby Trafton,Small Business,0.1,1,2014-11-21,56484,Not Specified,6,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,28.339,West,7896,176.58,2014-11-22,Regular Air,2.99,California,30.56,92704,-0.44612855073536134
Santa Ana,59.0,Bobby Trafton,Small Business,0.0,1,2014-11-21,56484,Not Specified,15,0.67,Technology,Small Box,Keytronic 105-Key Spanish Keyboard,Computer Peripherals,-173.66,West,7897,1121.84,2014-11-22,Regular Air,12.14,California,73.98,92704,-0.18244571819665234
Montgomery,59.0,Patrick Gardner,Consumer,0.03,1,2014-11-21,47747,High,40,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-138.51,South,6703,102.15,2014-11-23,Express Air,5.33,Alabama,2.08,36116,-0.46689100045909454
Springfield,59.0,Catherine Glotzbach,Home Office,0.07,1,2014-11-21,42370,High,33,0.4,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Binders and Binder Accessories,-105.8345,West,5975,125.27,2014-11-23,Regular Air,4.83,Oregon,3.81,97477,-0.46044161395348243
Bowie,59.0,Matt Collister,Home Office,0.03,1,2014-11-22,26948,High,21,0.52,Office Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,Pens & Art Supplies,38.6,East,3774,203.55,2014-11-23,Express Air,2.25,Maryland,9.11,20715,-0.4386051963211589
Bethesda,59.0,Matt Collister,Home Office,0.01,1,2014-11-22,6433,Medium,41,0.38,Office Supplies,Small Box,Avery 487,Labels,73.89,East,894,159.26,2014-11-23,Regular Air,0.5,Maryland,3.69,20814,-0.4509600115604998
College Park,59.0,Matt Collister,Home Office,0.05,1,2014-11-22,26948,High,38,0.38,Office Supplies,Small Box,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,-160.402,South,3775,273.89,2014-11-23,Regular Air,7.72,Georgia,7.3,30337,-0.4189836631548631
Franklin,59.0,Michelle Ellison,Consumer,0.1,1,2014-11-22,10342,Medium,38,0.5,Technology,Large Box,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Copiers and Fax,2925.37,Central,1433,10567.45,2014-11-23,Regular Air,11.64,Wisconsin,299.99,53132,2.452432727792764
Franklin,59.0,Michelle Ellison,Consumer,0.01,1,2014-11-22,10342,Medium,45,0.76,Furniture,Jumbo Box,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,-1623.6,Central,1432,5181.08,2014-11-24,Delivery Truck,58.72,Wisconsin,114.98,53132,0.9498902540802123
Franklin,59.0,Michelle Ellison,Consumer,0.01,1,2014-11-22,10342,Medium,38,0.57,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,324.47,Central,1434,1679.04,2014-11-24,Regular Air,14.45,Wisconsin,40.97,53132,-0.02701327178977098
Kennesaw,59.0,William Brown,Home Office,0.0,1,2014-11-22,34913,Medium,15,0.37,Office Supplies,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-29.8885,South,4905,107.63,2014-11-24,Regular Air,5.48,Georgia,6.81,30144,-0.46536233964375046
Franklin,59.0,Michelle Ellison,Consumer,0.05,1,2014-11-22,10342,Medium,2,0.36,Technology,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Office Machines,-2342.0052,Central,1435,2055.97,2014-11-24,Express Air,13.99,Wisconsin,999.99,53132,0.07813237075176842
Red Wing,59.0,Ken Heidel,Corporate,0.06,1,2014-11-23,36359,High,2,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,-29.6,Central,5106,68.66,2014-11-24,Regular Air,5.76,Minnesota,30.98,55066,-0.4762331265003122
Moreno Valley,59.0,Grant Thornton,Corporate,0.06,1,2014-11-24,12930,High,49,0.55,Office Supplies,Small Box,Belkin F5C206VTEL 6 Outlet Surge,Appliances,261.87,West,1808,1147.64,2014-11-25,Regular Air,4.5,California,22.98,92553,-0.1752487384455799
